Length, Risk, TravelTime, Paths.x, Paths.y , Fitness, Weights 
25.2869,87.3851,2.16338,"20.8928;20.9029;20.8207;20.7897;20.7349;20.7167;20.7344;20.437;20.1277;19.8265;19.5273;19.0723;18.7459;18.3287;17.9027;17.4377;17.0224;16.5749;16.2745;15.9182;15.5297;15.0917;14.8708;14.6189;14.2377;13.991;13.6079;13.2858;13.0212;12.5735;12.168;11.8284;11.3426;10.8905;10.5497;10.1358;9.67438;9.332;8.92391;8.43074;8.17712;7.70267;7.29187;7.06974;6.70263;6.28853;5.889;5.57141;5.13513;4.67194;4.2649;3.81938;3.46201;3.2089;2.86007;2.52806;2.08838;1.83299;1.37932;1.12025;0.910573;0.998778;0.982284;0.96185;1.04919;1","14.8921;14.742;14.2578;13.8097;13.4226;13.0905;12.9016;12.8964;12.7131;12.6041;12.3492;12.2291;12.2146;12.0466;11.8566;11.7662;11.5158;11.3053;11.1449;10.9373;10.8392;10.7833;10.6979;10.5934;10.3811;10.4214;10.3559;10.2732;10.2093;10.1935;10.1267;10.0985;9.98294;9.93864;10.0179;10.0745;10.1658;10.1996;10.2375;10.2376;10.2515;10.3333;10.3974;10.4341;10.4815;10.7105;10.9679;11.1193;11.2677;11.3519;11.4456;11.6121;11.8199;11.8515;12.0178;12.1411;12.3456;12.3676;12.4477;12.6309;12.7268;13.2026;13.6428;14.0101;14.5024;15",2.23946
"0;0;1"
26.4367,0.18937,2.17356,"20.8928;20.9029;20.8207;20.7897;20.7349;20.7167;20.6546;20.4291;20.2951;20.1525;19.7692;19.6191;19.2077;18.9316;18.676;18.2886;17.9814;17.737;17.313;17.0933;16.6417;16.2505;15.9317;15.5919;15.223;14.8119;14.4146;14.1552;13.721;13.3539;13.0723;12.631;12.3245;11.884;11.7899;11.4952;11.1457;10.8497;10.4779;10.1559;9.98258;9.63918;9.26766;8.88426;8.47783;8.20702;8.05589;7.62944;7.6145;7.22113;6.77609;6.53455;6.17377;5.79742;5.35902;5.35288;4.97871;4.64012;4.3029;3.95676;3.66244;3.22387;2.96292;2.67783;2.2565;2.1449;1.81923;1.37721;1.04649;0.910573;0.998778;0.982284;0.96185;1.04919;1","14.8921;14.742;14.2578;13.8097;13.4226;13.0905;12.6027;12.4015;12.1227;11.979;11.712;11.6249;11.4816;11.4045;11.3642;11.1348;11.0636;11.0299;10.9369;10.9143;10.7326;10.6306;10.5106;10.2877;10.1431;9.92362;9.65858;9.56198;9.41772;9.24251;9.11102;8.90104;8.75829;8.65117;8.64682;8.63473;8.66605;8.56659;8.62694;8.70458;8.73113;8.76982;8.89751;9.13132;9.2575;9.21431;9.22705;9.4631;9.47528;9.66722;9.89251;10.0158;10.244;10.4669;10.6392;10.6587;10.8995;10.9224;10.9467;11.1333;11.2333;11.405;11.5411;11.6562;11.8831;11.9556;12.1849;12.3495;12.618;12.7268;13.2026;13.6428;14.0101;14.5024;15",2.13716
"0;0.05;0.95"
27.0953,0.124355,2.18015,"20.8928;20.9029;20.8207;20.7897;20.7349;20.7167;20.6546;20.3018;20.1435;19.7692;19.6028;19.2077;18.9316;18.676;18.2886;17.951;17.7609;17.3949;17.0747;16.7494;16.4973;16.4632;16.0809;15.7687;15.2843;14.9005;14.5184;14.3084;13.8587;13.5259;13.418;13.0054;12.7937;12.6143;12.2773;11.9712;11.5408;11.1773;10.7438;10.3647;10.0668;9.64745;9.55122;9.5105;9.12694;8.75022;8.38281;8.34683;7.94813;7.64158;7.44314;7.0238;6.62574;6.1744;5.77661;5.46711;5.27596;4.94261;4.53194;4.10396;3.74919;3.49495;3.21239;3.01154;2.71579;2.51989;2.14593;1.88527;1.52646;1.37721;1.06559;0.910573;0.998778;0.982284;0.96185;1.04919;1","14.8921;14.742;14.2578;13.8097;13.4226;13.0905;12.6027;12.2888;11.9352;11.712;11.5624;11.4816;11.4045;11.3642;11.1348;10.7662;10.6144;10.3231;10.2332;10.0915;9.97916;9.87623;9.68703;9.46905;9.38824;9.29261;9.17097;8.99396;8.78797;8.53939;8.5247;8.44443;8.34284;8.30539;8.18886;8.10172;8.16837;8.2441;8.39111;8.35187;8.40565;8.44362;8.57029;8.5745;8.64356;8.63785;8.77505;8.78468;8.90705;8.9008;8.85258;8.9127;9.03203;9.17906;9.3769;9.50696;9.6357;9.89153;10.1045;10.3406;10.5741;10.805;11.0077;11.1867;11.3366;11.4837;11.7939;11.9111;12.2282;12.3495;12.5826;12.7268;13.2026;13.6428;14.0101;14.5024;15",2.0306
"0;0.1;0.9"
27.1337,0.114179,2.18053,"20.8928;20.9029;20.8207;20.7897;20.7349;20.7167;20.6546;20.4291;20.1085;19.8969;19.6191;19.3524;18.984;18.5976;18.2963;17.8957;17.5519;17.3621;17.2288;16.9273;16.6164;16.1604;15.7687;15.2843;14.9005;14.5184;14.3084;13.8161;13.6487;13.3523;12.9466;12.6143;12.1413;12.0427;11.9712;11.5408;11.1773;10.7112;10.2979;10.0164;9.55173;9.08794;8.87931;8.51263;8.34063;8.0043;7.76059;7.33931;7.00235;6.86711;6.5621;6.26043;6.1744;5.77661;5.46711;5.27596;4.94261;4.53194;4.10396;3.74919;3.49495;3.21239;3.01154;2.71579;2.51989;2.14593;1.88527;1.52646;1.37721;1.06559;0.910573;0.998778;0.982284;0.96185;1.04919;1","14.8921;14.742;14.2578;13.8097;13.4226;13.0905;12.6027;12.4015;12.1746;11.9212;11.6249;11.3913;11.0603;10.8648;10.5952;10.5168;10.3444;10.1201;10.0256;9.80587;9.66172;9.54356;9.46905;9.38824;9.29261;9.17097;8.99396;8.95215;8.79242;8.67581;8.48338;8.30539;8.17921;8.13348;8.10172;8.16837;8.2441;8.16078;8.21518;8.12216;8.26063;8.34128;8.37563;8.35267;8.35205;8.40064;8.43324;8.5252;8.59464;8.66452;8.82844;9.13149;9.17906;9.3769;9.50696;9.6357;9.89153;10.1045;10.3406;10.5741;10.805;11.0077;11.1867;11.3366;11.4837;11.7939;11.9111;12.2282;12.3495;12.5826;12.7268;13.2026;13.6428;14.0101;14.5024;15",1.91812
"0;0.15;0.85"
27.7342,0.107699,2.18654,"20.8928;20.9029;20.8207;20.7897;20.7349;20.7167;20.6546;20.3018;20.2951;19.8969;19.6028;19.2063;18.7792;18.3709;18.0151;17.6709;17.5069;17.0628;16.5657;16.4238;16.2567;15.8606;15.5824;15.2843;14.9005;14.5184;14.3241;14.277;13.9327;13.5259;13.418;13.0054;12.6143;12.1413;12.0427;11.9712;11.5408;11.1773;10.7112;10.2588;9.99303;9.49931;9.17392;8.7867;8.44286;8.03805;7.73447;7.26339;7.02206;6.56296;6.07;5.72868;5.41907;5.12997;4.78976;4.57274;4.19671;4.03599;3.68711;3.50543;3.13797;2.82306;2.45594;2.11848;1.77969;1.69598;1.37721;1.06559;0.910573;0.998778;0.982284;0.96185;1.04919;1","14.8921;14.742;14.2578;13.8097;13.4226;13.0905;12.6027;12.2888;12.1227;11.9212;11.5624;11.3498;11.161;11.0307;10.8789;10.8729;10.7786;10.7177;10.7562;10.5609;10.0975;9.90306;9.71793;9.38824;9.29261;9.17097;9.0094;8.82528;8.67648;8.53939;8.5247;8.44443;8.30539;8.17921;8.13348;8.10172;8.16837;8.2441;8.16078;7.98058;7.85225;7.84394;7.81252;7.87358;7.96359;8.11198;8.17989;8.29377;8.4287;8.59732;8.66876;8.8239;8.92754;9.07227;9.29219;9.4934;9.74053;9.85227;10.1916;10.3936;10.7232;11.1042;11.4346;11.669;11.926;11.9845;12.3495;12.5826;12.7268;13.2026;13.6428;14.0101;14.5024;15",1.81009
"0;0.2;0.8"
27.7879,0.0824257,2.18708,"20.8928;20.9029;20.8207;20.7897;20.7349;20.7167;20.6546;20.4291;20.1085;19.8969;19.6191;19.2077;18.9316;18.676;18.2886;18.0151;17.7609;17.3949;17.0676;16.7349;16.2989;15.8862;15.474;15.1585;14.887;14.604;14.3083;14.0876;13.6918;13.2058;12.8239;12.5557;12.318;12.0539;11.688;11.3847;11.1133;10.6199;10.241;9.79;9.43752;9.35392;8.90088;8.51005;8.10171;7.71515;7.458;7.00733;6.83197;6.53751;6.12308;5.92625;5.69698;5.28128;4.83122;4.44932;4.3221;3.95071;3.76142;3.54182;3.34355;3.05305;2.81819;2.57063;2.39352;2.11848;1.77969;1.69598;1.37721;1.06559;0.910573;0.998778;0.982284;0.96185;1.04919;1","14.8921;14.742;14.2578;13.8097;13.4226;13.0905;12.6027;12.4015;12.1746;11.9212;11.6249;11.4816;11.4045;11.3642;11.1348;10.8789;10.6144;10.3231;10.1897;9.86085;9.62941;9.42117;9.20825;8.9875;8.75547;8.57354;8.40686;8.31026;8.11163;8.09868;7.97473;7.89548;7.75095;7.61929;7.62662;7.51538;7.47943;7.45764;7.46444;7.61675;7.58054;7.58302;7.58785;7.5668;7.69204;7.77989;7.92717;7.93689;8.12468;8.24816;8.43194;8.53533;8.67874;8.95334;9.13343;9.42307;9.56273;9.74965;9.86704;10.0581;10.244;10.6423;10.9084;11.1756;11.3514;11.669;11.926;11.9845;12.3495;12.5826;12.7268;13.2026;13.6428;14.0101;14.5024;15",1.69736
