Length, Risk, TravelTime, Paths.x, Paths.y, Cost, Weight
21.8835,60.9431,0.35035,"1;1.08208;1.16416;1.24624;1.32833;1.41041;1.49249;1.57457;1.65764;1.74168;1.82671;1.91272;1.99972;2.08671;2.17495;2.26444;2.35518;2.44716;2.54039;2.63363;2.72686;2.82009;2.91333;3.00656;3.09979;3.19302;3.28626;3.37949;3.47272;3.56596;3.6595;3.75335;3.84752;3.94199;4.03677;4.13156;4.22634;4.32113;4.41591;4.5107;4.60548;4.70183;4.79973;4.8992;5.00024;5.10283;5.20543;5.30802;5.41062;5.51321;5.6158;5.7184;5.82099;5.92312;6.02478;6.12598;6.22671;6.32698;6.42724;6.51877;6.61131;6.70485;6.79941;6.89498;7.00029;7.10518;7.20964;7.31369;7.41731;7.52197;7.62808;7.73565;7.84467;7.95514;8.06561;8.17608;8.28656;8.39703;8.50642;8.61474;8.72197;8.82813;8.93321;9.03829;9.14383;9.24985;9.35633;9.46327;9.57069;9.6781;9.78551;9.89293;10.0008;10.1092;10.2181;10.3275;10.4373;10.5472;10.6571;10.7669;10.8768;10.9847;11.0907;11.1963;11.3016;11.4065;11.513;11.6211;11.7292;11.8373;11.9454;12.0535;12.1612;12.2685;12.3753;12.4818;12.5878;12.6939;12.7999;12.906;13.012;13.1185;13.2254;13.3328;13.4405;13.5488;13.657;13.7652;13.8734;13.9816;14.0898;14.199;14.3091;14.4201;14.5321;14.645;14.7579;14.8708;14.9837;15.097;15.2105;15.3245;15.4359;15.5447;15.6508;15.7539;15.8543;15.9546;16.0549;16.1552;16.2556;16.3559;16.4562;16.5563;16.6561;16.7557;16.855;16.954;17.0531;17.152;17.2507;17.3493;17.4477;17.546;17.6443;17.7425;17.8408;17.9387;18.0363;18.1335;18.2303;18.326;18.4209;18.5149;18.6081;18.7005;18.7929;18.8858;18.9792;19.0731;19.1675;19.2623;19.3572;19.4525;19.5481;19.6442;19.7407;19.8376;19.9344;20.0313;20.1282;20.225;20.3219;20.4188;20.5156;20.6125;20.7094;20.8063;20.9031;21","15;14.9287;14.8573;14.786;14.7147;14.6433;14.572;14.5006;14.4303;14.3609;14.2925;14.225;14.1585;14.092;14.0269;13.9631;13.9007;13.8396;13.7798;13.7201;13.6604;13.6007;13.5409;13.4812;13.4215;13.3617;13.302;13.2423;13.1826;13.1228;13.0655;13.0106;12.9582;12.9082;12.8606;12.813;12.7654;12.7178;12.6703;12.6227;12.5751;12.5294;12.4855;12.4434;12.4033;12.3649;12.3266;12.2883;12.25;12.2116;12.1733;12.135;12.0967;12.0596;12.0238;11.9892;11.956;11.9239;11.8919;11.8629;11.8345;11.8067;11.7796;11.753;11.7242;11.6963;11.6695;11.6437;11.619;11.5958;11.5732;11.5512;11.5297;11.5087;11.4878;11.4668;11.4459;11.4249;11.4053;11.3871;11.3702;11.3546;11.3404;11.3262;11.3127;11.3001;11.2882;11.2771;11.2667;11.2564;11.246;11.2357;11.227;11.22;11.2147;11.211;11.209;11.2071;11.2051;11.2031;11.2012;11.2003;11.2006;11.2024;11.2057;11.2106;11.2158;11.2215;11.2272;11.2329;11.2385;11.2442;11.2514;11.2601;11.2703;11.2821;11.2953;11.3086;11.3218;11.3351;11.3483;11.3631;11.3794;11.3971;11.4164;11.4372;11.458;11.4788;11.4997;11.5205;11.5413;11.5633;11.5867;11.6113;11.6371;11.6643;11.6914;11.7185;11.7457;11.7744;11.8046;11.8365;11.87;11.9052;11.9404;11.9758;12.0112;12.0466;12.0821;12.1175;12.1529;12.1884;12.2238;12.261;12.3;12.3409;12.3835;12.4279;12.4723;12.5173;12.5627;12.6087;12.6551;12.7021;12.7491;12.796;12.843;12.8911;12.9405;12.9911;13.0428;13.0958;13.1488;13.2019;13.255;13.3081;13.3612;13.4163;13.4734;13.5326;13.5938;13.657;13.7202;13.7861;13.8548;13.9262;14.0004;14.0773;14.1542;14.2311;14.308;14.3848;14.4617;14.5386;14.6155;14.6924;14.7693;14.8462;14.9231;15",0.35035,"0;0;1"
31.5783,6.26478,0.420251,"1;1.10236;1.20472;1.29964;1.38712;1.46716;1.53977;1.60223;1.66199;1.71904;1.77338;1.82501;1.87665;1.92828;1.97992;2.03155;2.08319;2.13482;2.18645;2.23845;2.29081;2.34352;2.3966;2.45004;2.50348;2.55692;2.61036;2.66571;2.72296;2.78213;2.84319;2.90617;2.96915;3.03213;3.0951;3.16145;3.23117;3.30426;3.38164;3.46332;3.54592;3.62944;3.71417;3.7992;3.8845;3.9701;4.05598;4.14146;4.22653;4.31119;4.39544;4.47929;4.56902;4.66464;4.76614;4.87352;4.98679;5.09984;5.21267;5.32528;5.43767;5.54983;5.66199;5.78018;5.90438;6.03461;6.16641;6.29977;6.4355;6.56923;6.70098;6.83518;6.97185;7.10417;7.2365;7.37096;7.50756;7.6463;7.78718;7.93021;8.07391;8.2183;8.35252;8.48294;8.60956;8.73418;8.8568;8.98828;9.12223;9.26164;9.40402;9.54937;9.6977;9.849;10.0003;10.1516;10.3029;10.4597;10.6218;10.7895;10.9626;11.1393;11.3142;11.4873;11.6586;11.828;11.9993;12.1724;12.3473;12.5202;12.691;12.858;13.0211;13.1804;13.3366;13.4899;13.6401;13.7874;13.9316;14.0759;14.2201;14.3615;14.4999;14.6353;14.7679;14.9008;15.0369;15.1764;15.3191;15.4651;15.6111;15.7527;15.8897;16.0222;16.1502;16.2736;16.3971;16.5213;16.6461;16.7716;16.8977;17.0245;17.1465;17.2638;17.3763;17.484;17.5867;17.6891;17.7913;17.8931;17.9947;18.0963;18.1979;18.2969;18.3933;18.4872;18.5785;18.6672;18.7559;18.8446;18.9334;19.0184;19.0999;19.1777;19.2519;19.3224;19.393;19.4628;19.5319;19.6003;19.6679;19.7349;19.8018;19.8663;19.9283;19.9879;20.0451;20.0993;20.1528;20.2059;20.2583;20.3102;20.362;20.4139;20.4652;20.5158;20.5658;20.6115;20.6529;20.6907;20.7249;20.7555;20.7861;20.8166;20.8472;20.8778;20.9083;20.9389;20.9694;21","15;14.8613;14.7226;14.5868;14.454;14.3241;14.1971;14.0691;13.9372;13.8013;13.6614;13.5176;13.3738;13.2299;13.0861;12.9423;12.7984;12.6546;12.5108;12.3649;12.2169;12.0669;11.9148;11.7606;11.6064;11.4523;11.2981;11.1441;10.9904;10.8368;10.6834;10.5303;10.3771;10.224;10.0708;9.91646;9.76083;9.60396;9.44686;9.28952;9.13319;8.97786;8.82803;8.68271;8.54188;8.40555;8.27372;8.14521;8.02003;7.89817;7.77964;7.66444;7.54813;7.43071;7.31218;7.19255;7.0718;6.95663;6.84701;6.74296;6.64448;6.55156;6.45864;6.36292;6.2644;6.16307;6.06457;5.9689;5.87687;5.79208;5.71454;5.63861;5.5643;5.49358;5.42287;5.35537;5.29109;5.23002;5.17218;5.11755;5.06401;5.01156;4.96442;4.92152;4.88285;4.84779;4.81634;4.78429;4.7527;4.72414;4.69816;4.67475;4.65392;4.63566;4.61739;4.59913;4.58087;4.56612;4.55487;4.54714;4.54292;4.54473;4.54906;4.55591;4.56529;4.57718;4.59196;4.60962;4.63016;4.65528;4.68498;4.71637;4.74946;4.78425;4.82155;4.86137;4.9037;4.94854;4.99589;5.04325;5.09061;5.13942;5.18968;5.2414;5.29458;5.35424;5.41893;5.48865;5.56341;5.64319;5.72298;5.80459;5.88803;5.97331;6.06041;6.14934;6.23826;6.33011;6.42486;6.52252;6.6231;6.72659;6.82985;6.93289;7.03571;7.1383;7.24426;7.35382;7.46698;7.58374;7.70409;7.82445;7.9448;8.06668;8.1901;8.31504;8.44151;8.56952;8.69752;8.82552;8.95353;9.08209;9.2112;9.34087;9.4711;9.60188;9.73266;9.86634;10.0029;10.1424;10.2848;10.43;10.5753;10.72;10.864;11.0074;11.1502;11.2957;11.4444;11.5965;11.7519;11.9106;12.0694;12.2281;12.3909;12.5577;12.7287;12.9028;13.08;13.2562;13.4314;13.6057;13.78;13.9543;14.1286;14.3029;14.4771;14.6514;14.8257;15",0.478697,"0;0.01;0.99"
32.9342,5.32607,0.4332,"1;1.12926;1.22407;1.33036;1.41814;1.50205;1.58208;1.65275;1.71296;1.77547;1.83139;1.88072;1.92895;1.97718;2.0254;2.07363;2.12186;2.17008;2.2176;2.26441;2.31052;2.35592;2.40061;2.4453;2.48999;2.53468;2.57937;2.62529;2.67244;2.72082;2.77043;2.82127;2.87377;2.92793;2.98375;3.04123;3.10037;3.16245;3.22748;3.29546;3.36638;3.44024;3.51834;3.60069;3.68592;3.77403;3.86572;3.95675;4.04713;4.1382;4.22998;4.32175;4.41353;4.50896;4.60805;4.71498;4.82977;4.9524;5.07527;5.19837;5.3175;5.43267;5.54372;5.65463;5.77621;5.90846;6.04556;6.18763;6.33468;6.4759;6.61152;6.74738;6.88348;7.01983;7.15642;7.30233;7.45756;7.62185;7.7952;7.97469;8.15101;8.32415;8.49438;8.65568;8.81098;8.96587;9.12033;9.27439;9.44328;9.61819;9.79353;9.96929;10.1455;10.3218;10.4963;10.669;10.8398;11.0117;11.1756;11.3424;11.512;11.6843;11.8565;12.0286;12.2005;12.3723;12.5441;12.7168;12.8904;13.0649;13.2404;13.4167;13.5929;13.7677;13.9412;14.1133;14.284;14.4475;14.6052;14.757;14.9029;15.0468;15.1946;15.3461;15.5016;15.656;15.8057;15.9505;16.0933;16.234;16.3774;16.5132;16.6452;16.7708;16.8899;17.0027;17.1193;17.236;17.352;17.4673;17.582;17.696;17.8094;17.9227;18.0439;18.1637;18.282;18.399;18.5147;18.6159;18.7119;18.8027;18.8883;18.9687;19.0498;19.1317;19.2144;19.2978;19.382;19.4628;19.5401;19.6139;19.6853;19.7541;19.8239;19.8917;19.9575;20.0203;20.0781;20.1309;20.1817;20.2305;20.2773;20.3242;20.371;20.4148;20.4556;20.4933;20.5281;20.5598;20.5915;20.6233;20.6549;20.6863;20.7176;20.7475;20.7758;20.8027;20.8283;20.8525;20.8767;20.8982;20.917;20.9331;20.9465;20.9572;20.9679;20.9786;20.9893;21","15;14.8739;14.7191;14.5738;14.4414;14.3012;14.1533;14.0113;13.8679;13.7055;13.5492;13.3992;13.2419;13.0845;12.9271;12.7697;12.6123;12.4549;12.2969;12.1381;11.9787;11.8186;11.6578;11.497;11.3362;11.1754;11.0145;10.8528;10.6901;10.5264;10.3617;10.1961;10.0318;9.86864;9.70674;9.54608;9.38665;9.22883;9.07263;8.91804;8.76506;8.6137;8.46002;8.304;8.15186;8.00362;7.85994;7.72318;7.59331;7.46414;7.33565;7.20716;7.07867;6.95066;6.82312;6.69508;6.56655;6.43751;6.31364;6.19494;6.08239;5.97599;5.87932;5.78625;5.68903;5.58767;5.49048;5.39386;5.29782;5.21009;5.13409;5.06149;4.9923;4.92653;4.86416;4.79921;4.73166;4.66197;4.59015;4.52003;4.45419;4.39264;4.33491;4.28575;4.24131;4.20221;4.16846;4.14006;4.11344;4.08977;4.06842;4.0494;4.0327;4.01809;4.00595;3.9963;3.98913;3.98642;3.98723;3.99001;3.99475;4.0052;4.01938;4.03729;4.05893;4.0843;4.10967;4.13686;4.16586;4.19668;4.22932;4.26538;4.30303;4.34532;4.39224;4.4438;4.49838;4.55547;4.61202;4.66805;4.72355;4.78299;4.8469;4.91529;4.98815;5.06528;5.1422;5.21893;5.30001;5.38545;5.47545;5.56362;5.65486;5.74459;5.83283;5.91956;6.01118;6.10279;6.198;6.2968;6.3992;6.50518;6.61477;6.72435;6.84535;6.96999;7.09827;7.23018;7.36573;7.49248;7.61822;7.74294;7.86664;7.98933;8.11469;8.24274;8.37346;8.50686;8.64294;8.77788;8.9117;9.04438;9.18184;9.32408;9.47224;9.62489;9.78205;9.93778;10.0894;10.2368;10.3815;10.5234;10.6627;10.8019;10.9411;11.0826;11.2263;11.3722;11.5203;11.6707;11.8211;11.9715;12.1283;12.2917;12.4615;12.6311;12.8005;12.9632;13.1192;13.2686;13.418;13.5741;13.7371;13.9068;14.0833;14.2667;14.45;14.6333;14.8167;15",0.531057,"0;0.02;0.98"
33.6998,4.9988,0.441091,"1;1.16248;1.26986;1.38433;1.48397;1.57233;1.66069;1.74347;1.82067;1.88808;1.94569;1.99352;2.03714;2.07655;2.11708;2.15873;2.2015;2.24539;2.2904;2.33541;2.38042;2.42365;2.46509;2.50475;2.54263;2.57873;2.61482;2.65092;2.68829;2.72692;2.76683;2.80801;2.85046;2.89292;2.93537;2.97782;3.0256;3.07872;3.13718;3.20096;3.27008;3.3392;3.40832;3.47744;3.54169;3.60933;3.68036;3.75478;3.83259;3.91895;4.00562;4.09257;4.1869;4.2886;4.39737;4.51531;4.64241;4.76977;4.89737;5.02522;5.15123;5.27992;5.41312;5.55082;5.69304;5.83942;5.98544;6.1311;6.27641;6.42137;6.56827;6.71711;6.8679;7.02063;7.1753;7.32822;7.47939;7.62881;7.77647;7.92238;8.07006;8.21951;8.37073;8.52736;8.68941;8.8551;9.02444;9.19743;9.37042;9.5419;9.71188;9.88036;10.0473;10.2128;10.3783;10.5437;10.7218;10.8997;11.0775;11.255;11.4323;11.5967;11.7612;11.9259;12.0909;12.256;12.4215;12.5871;12.7552;12.9256;13.0985;13.2738;13.4473;13.6166;13.7818;13.9428;14.0996;14.2557;14.4109;14.5653;14.7189;14.8716;15.0244;15.177;15.3295;15.4818;15.632;15.7801;15.9264;16.0708;16.2132;16.3536;16.4919;16.628;16.7621;16.8937;17.0251;17.1562;17.287;17.4157;17.5426;17.6676;17.7909;17.9124;18.0338;18.1553;18.2729;18.3866;18.4965;18.602;18.7032;18.8038;18.9039;19.0044;19.1058;19.2082;19.3098;19.4108;19.5101;19.6078;19.6991;19.7855;19.8671;19.9439;20.0158;20.0877;20.1596;20.2312;20.3024;20.3687;20.4302;20.4868;20.5389;20.5866;20.6309;20.6721;20.7099;20.7446;20.7759;20.8073;20.8352;20.8596;20.8805;20.8979;20.9118;20.9257;20.9396;20.9536;20.9675;20.9787;20.9873;20.9931;20.9963;20.9969;20.9974;20.9979;20.9984;20.999;20.9995;21","15;14.849;14.7048;14.5597;14.4163;14.2741;14.132;13.9862;13.8365;13.6834;13.5268;13.3669;13.2072;13.0478;12.8856;12.7206;12.5526;12.3818;12.2081;12.0345;11.8608;11.6898;11.5214;11.3556;11.1925;11.032;10.8716;10.7111;10.5519;10.3941;10.2376;10.0824;9.92858;9.77473;9.62088;9.46703;9.31174;9.155;8.99682;8.83719;8.67612;8.51505;8.35399;8.19292;8.0461;7.90185;7.76018;7.62108;7.48456;7.34103;7.20217;7.06798;6.93377;6.79954;6.66063;6.51862;6.37349;6.23553;6.10472;5.98108;5.86303;5.75168;5.64144;5.53232;5.42431;5.32229;5.22515;5.13289;5.0455;4.96299;4.88292;4.80529;4.73009;4.65733;4.58701;4.5204;4.45748;4.39827;4.34275;4.29094;4.24134;4.19395;4.14877;4.1077;4.07073;4.03566;4.00248;3.97119;3.93991;3.9125;3.88897;3.86932;3.85356;3.84167;3.82978;3.81789;3.80665;3.79818;3.79248;3.78956;3.7894;3.79138;3.79335;3.79836;3.8064;3.81748;3.83159;3.84873;3.86926;3.89318;3.92049;3.9512;3.98767;4.02652;4.06775;4.11136;4.15735;4.20499;4.25427;4.3052;4.35779;4.41201;4.46624;4.52442;4.58654;4.6526;4.72368;4.79976;4.8769;4.9551;5.03437;5.11461;5.19582;5.27801;5.36117;5.44634;5.53255;5.6198;5.7081;5.80234;5.90148;6.00553;6.11448;6.22834;6.3422;6.45606;6.56808;6.67826;6.7866;6.89801;7.0125;7.13189;7.25619;7.3902;7.52901;7.67262;7.82135;7.9752;8.12936;8.28384;8.43931;8.59543;8.75222;8.90967;9.06779;9.2259;9.38402;9.54871;9.71998;9.89197;10.0647;10.2382;10.4058;10.5675;10.728;10.887;11.0448;11.2011;11.3562;11.5112;11.6695;11.8312;11.9962;12.1646;12.3362;12.5079;12.6795;12.8512;13.0229;13.1965;13.3721;13.5497;13.7292;13.9108;14.0923;14.2739;14.4554;14.6369;14.8185;15",0.577822,"0;0.03;0.97"
34.0912,4.88249,0.445157,"1;1.10813;1.21626;1.32438;1.42692;1.52387;1.61522;1.70099;1.77622;1.84652;1.91189;1.97231;2.02382;2.07134;2.11488;2.15443;2.19;2.22557;2.2614;2.29749;2.33385;2.37047;2.40735;2.44423;2.48111;2.51799;2.55487;2.59294;2.63222;2.67269;2.71436;2.75723;2.801;2.84565;2.89272;2.9422;2.9941;3.04751;3.10244;3.16183;3.22568;3.29398;3.36673;3.44394;3.52115;3.60016;3.68097;3.76359;3.8491;3.93751;4.02701;4.11761;4.2093;4.30703;4.41078;4.52056;4.63638;4.75822;4.87917;4.9992;5.11834;5.2391;5.36148;5.4864;5.61275;5.74054;5.86723;5.99789;6.13253;6.27223;6.41701;6.56686;6.71807;6.87063;7.02454;7.17981;7.33563;7.49064;7.64627;7.80253;7.9594;8.11962;8.28317;8.44864;8.61602;8.7853;8.95459;9.12387;9.29572;9.47013;9.64711;9.82413;10.0012;10.1758;10.3478;10.5173;10.6854;10.852;11.0172;11.181;11.3433;11.5056;11.668;11.8335;12.0023;12.1742;12.3494;12.5278;12.7023;12.873;13.039;13.2003;13.3571;13.5131;13.6708;13.8311;13.9939;14.1594;14.3286;14.499;14.6707;14.8436;15.0115;15.1734;15.3292;15.479;15.6227;15.7664;15.9101;16.0539;16.1976;16.3413;16.485;16.6273;16.7683;16.9078;17.046;17.1827;17.3195;17.4516;17.579;17.7018;17.8251;17.949;18.0781;18.2056;18.3315;18.4506;18.5629;18.6687;18.7749;18.8814;18.9882;19.0936;19.1974;19.2994;19.3998;19.4984;19.5926;19.6824;19.7676;19.8498;19.9289;20.0093;20.0911;20.1712;20.2482;20.3222;20.3932;20.461;20.5289;20.592;20.6503;20.7038;20.7521;20.7952;20.838;20.8814;20.9212;20.9579;20.9915;21.0218;21.0452;21.0655;21.0826;21.0965;21.1073;21.1178;21.1246;21.1277;21.127;21.1226;21.1145;21.1034;21.0901;21.0748;21.0573;21.0376;21.0188;21","15;14.8872;14.7744;14.6617;14.5375;14.4019;14.255;14.0966;13.9266;13.7563;13.5858;13.415;13.2457;13.0781;12.9123;12.7482;12.5858;12.4235;12.2592;12.0929;11.9246;11.7544;11.5821;11.4099;11.2377;11.0654;10.8932;10.7226;10.5535;10.3861;10.2202;10.0559;9.89079;9.7248;9.55956;9.39506;9.2313;9.06914;8.90857;8.74707;8.58464;8.42127;8.25696;8.09173;7.92649;7.76317;7.60176;7.44226;7.28984;7.14452;7.00438;6.86941;6.73961;6.60955;6.47922;6.34863;6.21776;6.08663;5.95997;5.83778;5.72008;5.60851;5.50309;5.39933;5.30198;5.21104;5.12484;5.04214;4.96294;4.88249;4.8008;4.71785;4.63855;4.56289;4.49086;4.42248;4.35817;4.29432;4.23315;4.17467;4.11888;4.06926;4.0258;3.98627;3.95066;3.91898;3.88729;3.8556;3.82585;3.79802;3.77212;3.75081;3.73408;3.72001;3.7086;3.69985;3.69322;3.6887;3.6863;3.68601;3.68785;3.68968;3.69152;3.69735;3.70718;3.72102;3.73885;3.76067;3.78369;3.8079;3.83381;3.86142;3.89072;3.92053;3.95323;3.98831;4.02577;4.06622;4.11285;4.16327;4.21749;4.27551;4.33724;4.3995;4.4623;4.52562;4.58948;4.65621;4.72582;4.7983;4.87367;4.9519;5.03014;5.11193;5.19726;5.28614;5.37857;5.47455;5.57053;5.66516;5.75843;5.85036;5.9478;6.05075;6.16056;6.27538;6.39522;6.5132;6.62934;6.74513;6.86243;6.98124;7.10155;7.2273;7.35697;7.49055;7.62806;7.76949;7.90945;8.04796;8.185;8.3286;8.47876;8.63694;8.80314;8.97474;9.14372;9.31008;9.47382;9.63494;9.79606;9.95743;10.119;10.2809;10.4476;10.619;10.795;10.9819;11.1693;11.3526;11.5319;11.7071;11.8811;12.0589;12.2403;12.4255;12.6144;12.7979;12.9806;13.1626;13.3438;13.5243;13.7039;13.8913;14.0787;14.2661;14.4534;14.6408;14.8204;15",0.622651,"0;0.04;0.96"
34.4437,4.78852,0.449235,"1;1.1117;1.25831;1.38376;1.5031;1.61293;1.71026;1.78693;1.85729;1.92134;1.97909;2.02865;2.07453;2.11671;2.15565;2.19136;2.22384;2.25676;2.29015;2.32353;2.35691;2.39029;2.42368;2.45706;2.49044;2.52433;2.55872;2.59362;2.62902;2.66492;2.70082;2.73673;2.77263;2.81161;2.85365;2.89877;2.94656;2.997;3.04703;3.09666;3.14587;3.2005;3.26055;3.32602;3.3969;3.4732;3.5495;3.6258;3.70514;3.78752;3.87294;3.96528;4.06622;4.17272;4.28477;4.40238;4.52167;4.64933;4.77978;4.91301;5.05249;5.1982;5.34179;5.48883;5.63299;5.77083;5.90735;6.04254;6.17642;6.31529;6.45793;6.59932;6.73947;6.87837;7.02164;7.17051;7.32499;7.48507;7.65037;7.81766;7.98693;8.15819;8.33145;8.50708;8.68144;8.85452;9.02633;9.19727;9.36735;9.5395;9.71373;9.89005;10.068;10.2528;10.4426;10.6244;10.798;10.9721;11.1416;11.3065;11.4799;11.662;11.8392;12.0115;12.179;12.3416;12.5006;12.661;12.8228;12.9858;13.1502;13.3146;13.479;13.6434;13.8068;13.9693;14.1307;14.2911;14.4524;14.6155;14.7804;14.9471;15.1075;15.2597;15.4115;15.5628;15.7136;15.8721;16.0281;16.1739;16.3147;16.4506;16.5861;16.7313;16.8864;17.0473;17.2141;17.3743;17.5279;17.6749;17.8139;17.9449;18.0759;18.2042;18.3303;18.4542;18.5759;18.6954;18.8155;18.9356;19.0507;19.1608;19.266;19.3661;19.4613;19.5543;19.6451;19.7343;19.8219;19.9078;19.9901;20.0708;20.1492;20.2254;20.2961;20.3657;20.4315;20.4936;20.5519;20.6096;20.6662;20.7225;20.7744;20.8221;20.8655;20.9067;20.9456;20.9862;21.0248;21.0614;21.0945;21.124;21.1499;21.1722;21.1909;21.2034;21.2096;21.2095;21.2068;21.2014;21.196;21.1883;21.1782;21.1657;21.1476;21.124;21.097;21.0669;21.0334;21","15;14.9228;14.7881;14.6677;14.5369;14.4011;14.2491;14.096;13.9384;13.7763;13.6097;13.4582;13.3056;13.1521;12.9943;12.8324;12.6663;12.4969;12.3244;12.1519;11.9794;11.8069;11.6344;11.4619;11.2894;11.1192;10.9513;10.7857;10.6224;10.4614;10.3004;10.1394;9.97845;9.81422;9.64675;9.47603;9.30728;9.14051;8.97896;8.82263;8.67151;8.51936;8.36617;8.21194;8.05668;7.90039;7.74409;7.58779;7.43014;7.27114;7.11078;6.94969;6.79081;6.63549;6.48373;6.33553;6.19028;6.0432;5.90065;5.76261;5.63004;5.50294;5.38313;5.26426;5.1549;5.0541;4.96053;4.87419;4.79508;4.71464;4.63672;4.56264;4.49242;4.42605;4.36422;4.30309;4.24265;4.18291;4.12476;4.07034;4.01965;3.97268;3.92943;3.889;3.85128;3.81625;3.78393;3.75625;3.73322;3.71316;3.69607;3.68194;3.66883;3.65689;3.6451;3.63504;3.62672;3.62233;3.62173;3.6249;3.63027;3.63784;3.64665;3.6567;3.66799;3.68053;3.69712;3.71653;3.73875;3.7638;3.79166;3.81953;3.84739;3.87525;3.90591;3.93934;3.97557;4.01458;4.05946;4.10742;4.15847;4.21261;4.26915;4.32501;4.38425;4.44687;4.51287;4.58294;4.65546;4.72638;4.79869;4.87241;4.9506;5.03486;5.12519;5.22183;5.32477;5.4291;5.53482;5.64193;5.74719;5.85059;5.954;6.05699;6.16593;6.28081;6.40164;6.52841;6.66155;6.79468;6.92653;7.0571;7.18639;7.3144;7.44113;7.57062;7.70289;7.84028;7.9828;8.13044;8.27416;8.42075;8.56785;8.71547;8.86264;9.01564;9.16809;9.31998;9.4713;9.62303;9.77925;9.93958;10.0987;10.2567;10.4136;10.5748;10.7406;10.916;11.0971;11.2839;11.4666;11.6453;11.8199;11.9883;12.1505;12.3139;12.4785;12.6443;12.8175;12.9983;13.179;13.3588;13.5378;13.7158;13.9043;14.1031;14.3132;14.5346;14.7673;15",0.6662,"0;0.05;0.95"
