Length, Risk, TravelTime, Paths.x, Paths.y, Cost, Weight
21.8441,61.4714,0.350328,"1;1.07834;1.15669;1.23503;1.31337;1.39171;1.47006;1.5484;1.62674;1.70557;1.78488;1.86469;1.94497;2.02575;2.10865;2.19369;2.28087;2.37018;2.46162;2.55306;2.64451;2.73595;2.82889;2.92334;3.01929;3.11675;3.21571;3.31467;3.41362;3.51258;3.61161;3.7107;3.80985;3.90907;4.00836;4.10765;4.20693;4.30622;4.40551;4.5048;4.60408;4.70353;4.80314;4.90291;5.00284;5.10293;5.20302;5.3031;5.40319;5.50328;5.60337;5.70615;5.8116;5.91773;6.02454;6.13233;6.23845;6.34287;6.44762;6.55269;6.65776;6.76283;6.8679;6.97509;7.0844;7.19584;7.30939;7.42506;7.54073;7.65529;7.76874;7.88107;7.99229;8.10239;8.2125;8.3226;8.43271;8.54281;8.65291;8.76407;8.87627;8.98952;9.10382;9.21917;9.33452;9.44987;9.56521;9.68053;9.79584;9.91113;10.0264;10.1407;10.254;10.3664;10.4778;10.5882;10.6986;10.8091;10.9195;11.0299;11.1399;11.2494;11.3584;11.467;11.5751;11.6832;11.7913;11.8994;12.0075;12.1156;12.2235;12.3311;12.4386;12.5457;12.6527;12.7596;12.8666;12.9735;13.0803;13.187;13.2935;13.3997;13.5058;13.6117;13.7176;13.8234;13.9293;14.0351;14.141;14.2469;14.3528;14.4588;14.5648;14.671;14.775;14.8768;14.9764;15.0738;15.1701;15.2675;15.3658;15.4653;15.5658;15.6663;15.7667;15.8672;15.9677;16.0682;16.1692;16.2706;16.3726;16.475;16.576;16.675;16.7721;16.8671;16.9603;17.0552;17.1518;17.2501;17.3503;17.4521;17.554;17.6558;17.7577;17.8595;17.9614;18.0633;18.163;18.2606;18.3562;18.4496;18.5409;18.6322;18.7235;18.8148;18.9061;18.9974;19.0887;19.1773;19.2632;19.3463;19.4282;19.5087;19.5906;19.6739;19.7587;19.846;19.9358;20.0281;20.123;20.2205;20.3179;20.4154;20.5128;20.6102;20.7077;20.8051;20.9026;21","15;14.9317;14.8634;14.7951;14.7269;14.6586;14.5903;14.522;14.4537;14.3868;14.3212;14.2569;14.194;14.1324;14.0704;14.0078;13.9447;13.8812;13.8171;13.753;13.689;13.6249;13.562;13.5003;13.4398;13.3805;13.3224;13.2643;13.2062;13.1481;13.092;13.0378;12.9856;12.9354;12.8871;12.8388;12.7905;12.7422;12.6939;12.6457;12.5974;12.5509;12.5063;12.4635;12.4225;12.3833;12.3442;12.305;12.2658;12.2267;12.1875;12.1489;12.1108;12.0742;12.0391;12.006;11.9743;11.9439;11.9141;11.8847;11.8553;11.8258;11.7964;11.7678;11.7399;11.7128;11.6865;11.661;11.6354;11.6112;11.5885;11.5671;11.5472;11.5286;11.5101;11.4915;11.473;11.4544;11.4359;11.4182;11.4014;11.3854;11.3702;11.356;11.3417;11.3274;11.3143;11.3022;11.2911;11.2812;11.2724;11.2651;11.2594;11.2552;11.2526;11.2515;11.2505;11.2494;11.2484;11.2473;11.2477;11.2494;11.2525;11.257;11.263;11.2689;11.2748;11.2807;11.2866;11.2926;11.3002;11.3095;11.3205;11.3332;11.3476;11.362;11.3764;11.3908;11.4067;11.424;11.4426;11.4626;11.4839;11.5051;11.5261;11.5472;11.5683;11.5893;11.6104;11.6315;11.6533;11.676;11.6994;11.7237;11.7487;11.7738;11.7989;11.824;11.8505;11.8783;11.9076;11.9382;11.9702;12.0022;12.0342;12.0662;12.0981;12.1301;12.164;12.1996;12.2371;12.2765;12.3172;12.3574;12.3971;12.4364;12.4752;12.5159;12.5585;12.6031;12.6496;12.6981;12.7466;12.795;12.8435;12.8919;12.9404;12.9889;13.0386;13.0897;13.1422;13.1959;13.251;13.306;13.3611;13.4161;13.4712;13.5262;13.5813;13.6351;13.6876;13.7389;13.7904;13.842;13.8952;13.9498;14.0058;14.0667;14.1324;14.203;14.2783;14.3585;14.4387;14.5189;14.5991;14.6793;14.7594;14.8396;14.9198;15",0.350328,"0;0;1"
32.6052,5.48613,0.430255,"1;1.10836;1.23223;1.3404;1.4397;1.52625;1.60004;1.66897;1.73304;1.79711;1.86118;1.92526;1.9879;2.04913;2.10593;2.1583;2.20625;2.25119;2.29313;2.33508;2.37702;2.41896;2.4609;2.50388;2.5479;2.59295;2.63923;2.68673;2.73441;2.78229;2.83035;2.87841;2.92647;2.97822;3.03366;3.09279;3.1556;3.22211;3.28861;3.35511;3.42554;3.49989;3.57817;3.66037;3.74649;3.83261;3.92082;4.01111;4.1035;4.19797;4.29452;4.39108;4.48764;4.59609;4.71018;4.82991;4.95527;5.08627;5.21241;5.33995;5.4689;5.60077;5.73558;5.87192;6.0098;6.1492;6.28584;6.41971;6.55081;6.67914;6.8047;6.93298;7.06397;7.19768;7.33411;7.47325;7.61239;7.75685;7.90663;8.06173;8.22216;8.3879;8.55365;8.71636;8.87603;9.03268;9.18629;9.33686;9.48988;9.64535;9.8043;9.96674;10.1327;10.3018;10.474;10.6485;10.8221;10.995;11.1649;11.3319;11.4961;11.6602;11.8243;11.9856;12.1441;12.2993;12.4512;12.5998;12.7479;12.8954;13.043;13.1937;13.3477;13.5048;13.6652;13.8288;13.9923;14.1565;14.3212;14.4864;14.6521;14.8183;14.9843;15.1441;15.2977;15.4452;15.5865;15.7288;15.8781;16.0273;16.1763;16.3235;16.4621;16.5919;16.7201;16.8504;16.9841;17.1149;17.2425;17.3671;17.4865;17.6006;17.7161;17.8329;17.9459;18.0536;18.1561;18.2533;18.3452;18.4372;18.529;18.6207;18.7122;18.8035;18.8947;18.986;19.0757;19.1639;19.2505;19.3355;19.4189;19.5023;19.5818;19.6576;19.7294;19.7975;19.8617;19.9259;19.9849;20.0412;20.0946;20.1452;20.1931;20.2433;20.2936;20.3438;20.3941;20.4406;20.4833;20.5223;20.5574;20.5889;20.6203;20.6517;20.6831;20.7146;20.746;20.7774;20.8088;20.8368;20.8614;20.8825;20.9002;20.9145;20.9287;20.943;20.9572;20.9715;20.9857;21","15;14.9086;14.7452;14.6078;14.4589;14.3105;14.1629;14.0144;13.8652;13.7159;13.5667;13.4174;13.2596;13.0932;12.9254;12.7563;12.5859;12.4226;12.2665;12.1104;11.9543;11.7982;11.6421;11.4821;11.3181;11.15;10.9817;10.8129;10.6477;10.4861;10.3282;10.1702;10.0122;9.8542;9.69625;9.5383;9.38038;9.22247;9.06456;8.90664;8.75199;8.60059;8.45244;8.30754;8.16591;8.02427;7.88565;7.75005;7.61747;7.48792;7.36138;7.23484;7.1083;6.97448;6.84109;6.70813;6.5756;6.44351;6.32285;6.2059;6.09268;5.98586;5.88544;5.7877;5.69264;5.60026;5.51127;5.42564;5.3434;5.26453;5.18904;5.11672;5.04757;4.98158;4.91876;4.85911;4.79945;4.74244;4.68805;4.63631;4.5872;4.54073;4.49426;4.45183;4.41345;4.37912;4.34883;4.32258;4.29687;4.2717;4.24749;4.22425;4.20199;4.1824;4.16549;4.15082;4.14179;4.13841;4.13843;4.14185;4.14867;4.15549;4.16231;4.17114;4.18198;4.19682;4.21567;4.23851;4.26334;4.29017;4.31699;4.34825;4.38395;4.42409;4.46868;4.5177;4.56672;4.61781;4.67096;4.72619;4.7862;4.85101;4.91854;4.98926;5.06319;5.13759;5.21247;5.29234;5.37672;5.4645;5.55569;5.64926;5.74071;5.83002;5.91831;6.01257;6.1138;6.21722;6.32284;6.43064;6.53623;6.63962;6.74559;6.85415;6.96547;7.07696;7.18862;7.30046;7.41246;7.52447;7.64017;7.75957;7.88266;8.00944;8.13991;8.27217;8.40792;8.54713;8.68983;8.836;8.98386;9.13172;9.2782;9.42331;9.56704;9.70939;9.85037;9.99135;10.126;10.2641;10.4056;10.5505;10.6987;10.8567;11.0147;11.1726;11.3306;11.486;11.639;11.7894;11.9373;12.0827;12.2281;12.3735;12.5189;12.6643;12.8097;12.9551;13.1006;13.2526;13.4114;13.5768;13.7488;13.9276;14.1063;14.285;14.4638;14.6425;14.8213;15",0.514519,"0;0.0166667;0.983333"
33.8423,4.94518,0.442657,"1;1.11456;1.22051;1.31785;1.41258;1.5047;1.58608;1.66532;1.74242;1.8114;1.87035;1.92742;1.9826;2.03589;2.084;2.12881;2.17034;2.20856;2.24349;2.27842;2.31335;2.34828;2.38321;2.41814;2.45307;2.48773;2.52213;2.55627;2.59014;2.62542;2.66238;2.70101;2.74132;2.78331;2.82529;2.87025;2.91819;2.96911;3.02301;3.07885;3.13367;3.19057;3.24954;3.3106;3.37634;3.44676;3.5221;3.60236;3.68755;3.77608;3.86969;3.96503;4.06211;4.15699;4.25591;4.35715;4.4607;4.56657;4.6823;4.80163;4.9221;5.04368;5.16908;5.29468;5.419;5.54452;5.67917;5.82027;5.96781;6.11562;6.26371;6.40415;6.54725;6.69077;6.84236;7.00202;7.16757;7.32873;7.48771;7.64453;7.79917;7.95382;8.11149;8.27219;8.43157;8.58962;8.74635;8.89873;9.05067;9.2065;9.36625;9.5299;9.69753;9.86524;10.033;10.2009;10.3688;10.5368;10.7226;10.9065;11.0885;11.2687;11.4469;11.6054;11.7624;11.9179;12.0719;12.228;12.3862;12.548;12.7175;12.8945;13.0755;13.2606;13.4488;13.6361;13.8225;14.0062;14.1872;14.3665;14.5408;14.7101;14.8761;15.0388;15.1983;15.3556;15.5107;15.6636;15.8144;15.9629;16.1125;16.263;16.4144;16.5668;16.714;16.8549;16.9897;17.1183;17.2348;17.3526;17.4717;17.5972;17.7292;17.8663;18.0012;18.1374;18.2698;18.3983;18.5243;18.6478;18.7654;18.8771;18.9846;19.094;19.2052;19.3137;19.4196;19.5211;19.6196;19.7109;19.7994;19.8852;19.9682;20.0468;20.1254;20.2006;20.2723;20.3406;20.4055;20.4669;20.5241;20.5772;20.6261;20.6709;20.7114;20.749;20.7835;20.815;20.8435;20.869;20.8945;20.9193;20.9433;20.9666;20.9891;21.0109;21.0293;21.0442;21.0558;21.064;21.0687;21.0703;21.0687;21.0639;21.0559;21.0447;21.0335;21.0224;21.0112;21","15;14.904;14.8058;14.7054;14.5869;14.4504;14.3023;14.1447;13.9778;13.8173;13.6627;13.5075;13.3517;13.1953;13.0376;12.8792;12.72;12.5601;12.3994;12.2387;12.0781;11.9174;11.7567;11.5961;11.4354;11.2767;11.1198;10.9649;10.8119;10.6595;10.5057;10.3507;10.1943;10.0366;9.87888;9.71967;9.55894;9.39671;9.23296;9.07381;8.92077;8.77087;8.6241;8.48048;8.33363;8.18356;8.03184;7.87846;7.72343;7.56699;7.41161;7.25871;7.10828;6.96874;6.83363;6.70047;6.56925;6.43999;6.30428;6.1686;6.04001;5.91852;5.80311;5.69374;5.59208;5.49105;5.38943;5.28823;5.18747;5.09187;5.00146;4.91746;4.83633;4.76158;4.68678;4.61195;4.54057;4.47618;4.41529;4.35789;4.304;4.2501;4.19882;4.15013;4.10536;4.06449;4.02753;3.99188;3.95982;3.93005;3.90258;3.87741;3.8559;3.83578;3.81703;3.79966;3.78367;3.76768;3.75337;3.74282;3.73605;3.73305;3.73382;3.73668;3.74132;3.74775;3.75596;3.76837;3.78498;3.80401;3.82841;3.8582;3.89095;3.92668;3.96728;4.00981;4.05426;4.10292;4.1558;4.21097;4.26859;4.32865;4.38885;4.4492;4.5097;4.57253;4.63768;4.70516;4.77497;4.8471;4.92294;5.00249;5.08574;5.17271;5.26227;5.35072;5.43806;5.52428;5.607;5.69344;5.78361;5.88374;5.99382;6.11138;6.23029;6.35519;6.47985;6.60426;6.73188;6.86269;6.99206;7.11999;7.25183;7.38904;7.5316;7.67891;7.83097;7.98242;8.13734;8.29356;8.45167;8.61168;8.7736;8.93334;9.09309;9.25395;9.41594;9.57904;9.74327;9.90862;10.0724;10.2345;10.395;10.554;10.7113;10.869;11.027;11.1854;11.3442;11.5034;11.6625;11.8264;11.9951;12.1685;12.3467;12.5296;12.7092;12.8854;13.0583;13.2279;13.3942;13.5635;13.736;13.9117;14.0905;14.2724;14.4543;14.6362;14.8181;15",0.592742,"0;0.0333333;0.966667"
34.4334,4.79666,0.448945,"1;1.12793;1.23311;1.33829;1.4432;1.53848;1.63169;1.72285;1.81195;1.88472;1.95054;2.01247;2.06584;2.11067;2.1539;2.19429;2.22877;2.26199;2.29396;2.32468;2.35539;2.38669;2.41857;2.45104;2.48409;2.51772;2.55135;2.58498;2.62077;2.65871;2.70042;2.7459;2.79513;2.84598;2.89843;2.95089;3.00334;3.05712;3.11223;3.16868;3.22645;3.28555;3.34927;3.41761;3.49057;3.56815;3.65035;3.73751;3.82963;3.9267;4.0269;4.13021;4.23168;4.3313;4.43269;4.53769;4.64628;4.75848;4.87428;4.99606;5.12383;5.25757;5.39729;5.543;5.68627;5.8271;5.9655;6.09011;6.21474;6.34184;6.47139;6.60341;6.74906;6.89453;7.03983;7.18494;7.33447;7.4886;7.64733;7.80839;7.97178;8.1329;8.29175;8.44833;8.61169;8.77629;8.94212;9.10918;9.27747;9.44367;9.61334;9.78649;9.96312;10.1432;10.3233;10.5069;10.6938;10.8808;11.0678;11.2549;11.4386;11.619;11.7993;11.9783;12.1559;12.3321;12.5069;12.6803;12.8477;13.0089;13.1676;13.3236;13.4771;13.634;13.7945;13.9582;14.1252;14.2955;14.4692;14.6461;14.8269;15.0116;15.1935;15.3728;15.5493;15.7192;15.8788;16.0346;16.1865;16.3346;16.4789;16.6258;16.7752;16.9273;17.0819;17.2391;17.3936;17.5454;17.6946;17.8411;17.985;18.1247;18.2603;18.3919;18.5193;18.6421;18.7644;18.8863;19.0077;19.123;19.2328;19.337;19.4355;19.5285;19.6218;19.7154;19.805;19.8906;19.9722;20.0495;20.1215;20.1926;20.2626;20.3316;20.3996;20.4676;20.5323;20.5937;20.6517;20.7065;20.7564;20.8047;20.8514;20.8966;20.9402;20.9797;21.0152;21.0465;21.0738;21.097;21.1181;21.1372;21.1543;21.1694;21.1814;21.1906;21.1971;21.199;21.1962;21.19;21.1819;21.1718;21.1617;21.148;21.1306;21.1096;21.0849;21.0566;21.0283;21","15;14.899;14.7911;14.6832;14.5539;14.4134;14.2639;14.1056;13.9383;13.7869;13.6411;13.4885;13.3343;13.1787;13.0159;12.8458;12.6806;12.5152;12.3495;12.1836;12.0176;11.8505;11.6822;11.5127;11.3421;11.1702;10.9984;10.8266;10.6493;10.4667;10.2833;10.0991;9.91415;9.73382;9.55811;9.38241;9.2067;9.03419;8.8649;8.6988;8.53591;8.37623;8.21525;8.05297;7.8894;7.72453;7.55837;7.39313;7.22884;7.06547;6.90759;6.75518;6.60732;6.464;6.32796;6.19465;6.06408;5.93625;5.81114;5.68845;5.56818;5.45032;5.33488;5.22185;5.11568;5.01636;4.92391;4.84568;4.7757;4.70711;4.6399;4.57408;4.5049;4.43836;4.37446;4.3132;4.2549;4.19694;4.1393;4.08537;4.03516;3.98833;3.94489;3.90483;3.86596;3.82998;3.79689;3.76668;3.73936;3.7174;3.69913;3.68454;3.67362;3.66639;3.65916;3.65298;3.64785;3.64652;3.64898;3.65523;3.66422;3.67595;3.68769;3.70002;3.71296;3.72651;3.74065;3.75541;3.77213;3.79084;3.81296;3.83851;3.86747;3.89789;3.92975;3.96601;4.00667;4.05174;4.10121;4.15507;4.2112;4.26958;4.3307;4.39453;4.4611;4.52813;4.59729;4.6681;4.74057;4.8147;4.89048;4.97;5.05325;5.14024;5.23096;5.32542;5.42409;5.52699;5.63412;5.74546;5.86102;5.97533;6.08839;6.20019;6.31074;6.42384;6.54075;6.66146;6.78598;6.91271;7.03785;7.1614;7.28336;7.40372;7.52974;7.66141;7.79589;7.93318;8.07329;8.21055;8.35026;8.49524;8.64549;8.80103;8.96183;9.12264;9.28454;9.44752;9.61158;9.77673;9.94455;10.1139;10.2849;10.4575;10.6316;10.8015;10.967;11.1282;11.2851;11.4376;11.5937;11.7534;11.9166;12.0834;12.2713;12.458;12.6436;12.8304;13.0183;13.1898;13.3636;13.5396;13.7157;13.8938;14.074;14.2563;14.4406;14.6271;14.8135;15",0.66633,"0;0.05;0.95"
34.8012,4.7223,0.453264,"1;1.16304;1.29363;1.42423;1.54401;1.644;1.73502;1.81691;1.88968;1.95333;2.01187;2.06532;2.11382;2.15736;2.19595;2.23455;2.27137;2.30643;2.33973;2.37126;2.40102;2.43078;2.46055;2.49031;2.52007;2.55173;2.5853;2.62075;2.65811;2.69737;2.73663;2.77768;2.82053;2.86517;2.91161;2.95984;3.00808;3.05631;3.10847;3.16457;3.2246;3.28855;3.35644;3.42433;3.49301;3.56248;3.63275;3.70716;3.78573;3.86765;3.95294;4.04158;4.133;4.22719;4.32416;4.42391;4.52643;4.63491;4.74936;4.86975;4.99463;5.12398;5.25184;5.37823;5.50727;5.64046;5.77137;5.89999;6.04028;6.18042;6.32043;6.46671;6.61928;6.76901;6.92357;7.08293;7.2473;7.41666;7.58621;7.75593;7.92583;8.09347;8.25883;8.42193;8.58275;8.74986;8.92551;9.12068;9.32049;9.52495;9.72551;9.92217;10.104;10.2858;10.4676;10.6502;10.8337;11.018;11.2031;11.3914;11.5818;11.7745;11.9667;12.1583;12.3471;12.5332;12.7185;12.9058;13.0952;13.2808;13.4624;13.6379;13.8074;13.9685;14.1271;14.2834;14.4374;14.5914;14.7477;14.9062;15.0669;15.2299;15.3929;15.5527;15.7095;15.8631;16.0136;16.1609;16.3081;16.4553;16.6025;16.7511;16.9011;17.0527;17.2058;17.3603;17.5148;17.6666;17.8165;17.9646;18.1059;18.2404;18.3709;18.4965;18.6196;18.7451;18.873;18.9995;19.1244;19.2453;19.3623;19.4754;19.5825;19.6837;19.7789;19.8683;19.9585;20.0503;20.1437;20.2386;20.3352;20.4206;20.5003;20.5741;20.642;20.7041;20.763;20.8187;20.8714;20.9208;20.9672;21.0135;21.0594;21.1057;21.1475;21.1847;21.2174;21.246;21.2667;21.2845;21.2992;21.311;21.3198;21.3285;21.3339;21.336;21.3349;21.3306;21.3203;21.3073;21.2916;21.273;21.2487;21.2211;21.1905;21.1567;21.1269;21.0881;21.0812;21","15;14.9032;14.7747;14.6462;14.5072;14.3636;14.226;14.0851;13.9407;13.7929;13.6321;13.4583;13.281;13.1;12.9155;12.731;12.5483;12.3677;12.1889;12.0121;11.8371;11.6622;11.4873;11.3124;11.1375;10.9657;10.797;10.6315;10.4691;10.3098;10.1505;9.98825;9.82301;9.65479;9.48359;9.30941;9.13524;8.96107;8.78687;8.61266;8.43843;8.26418;8.08991;7.91564;7.7503;7.5939;7.44643;7.30433;7.1676;7.02731;6.88345;6.73603;6.59415;6.45782;6.32702;6.20178;6.08207;5.9608;5.83796;5.71355;5.59304;5.47644;5.36531;5.25966;5.15943;5.05915;4.96543;4.87827;4.78942;4.7066;4.62982;4.55247;4.47454;4.40588;4.33881;4.27333;4.21213;4.15522;4.10101;4.04951;4.0007;3.95525;3.91315;3.8744;3.83899;3.80683;3.77455;3.74165;3.71221;3.68623;3.66382;3.645;3.63026;3.61551;3.60077;3.58918;3.58074;3.57545;3.5733;3.57643;3.58168;3.58905;3.60023;3.61522;3.6319;3.65027;3.67271;3.69753;3.72474;3.75461;3.78739;3.82069;3.85453;3.88938;3.92496;3.96104;3.9976;4.03813;4.08213;4.1296;4.18054;4.23495;4.28936;4.34517;4.40238;4.461;4.52101;4.58426;4.64935;4.71628;4.78505;4.86172;4.94446;5.03327;5.12815;5.22909;5.33003;5.43069;5.53262;5.63581;5.73984;5.8447;5.95068;6.05623;6.16688;6.28307;6.4048;6.53343;6.66896;6.80586;6.94412;7.08374;7.22068;7.35492;7.48648;7.61534;7.75342;7.89871;8.05124;8.211;8.37798;8.53696;8.69259;8.84488;8.99384;9.13945;9.28849;9.44097;9.59687;9.7562;9.91896;10.0817;10.2455;10.426;10.6101;10.7978;10.989;11.1828;11.3606;11.5383;11.7158;11.8932;12.0703;12.2501;12.4273;12.6019;12.7648;12.916;13.0652;13.215;13.3654;13.5254;13.6994;13.8778;14.0604;14.2474;14.4027;14.5915;14.6412;15",0.737866,"0;0.0666667;0.933333"
35.1027,4.67685,0.456954,"1;1.15722;1.30133;1.44141;1.57309;1.68869;1.79256;1.88471;1.962;2.02442;2.07965;2.1277;2.16857;2.20943;2.2503;2.29116;2.33203;2.36899;2.40204;2.43118;2.45641;2.47773;2.49906;2.52038;2.54555;2.57455;2.60739;2.64408;2.6846;2.72512;2.76564;2.80579;2.84556;2.88496;2.92669;2.97075;3.01751;3.06697;3.11913;3.17195;3.22542;3.27954;3.3343;3.38972;3.44855;3.51078;3.57642;3.64547;3.71792;3.79038;3.86699;3.94776;4.03269;4.12583;4.22719;4.3326;4.44206;4.55369;4.66342;4.77608;4.89166;5.00792;5.12675;5.26409;5.40232;5.54144;5.6837;5.83297;5.97329;6.11749;6.2719;6.43654;6.60754;6.78481;6.96835;7.15182;7.33521;7.51851;7.69726;7.87146;8.04111;8.2062;8.36674;8.5316;8.70076;8.87423;9.05202;9.23599;9.42185;9.60957;9.79918;9.99517;10.1957;10.3923;10.5851;10.7739;10.9544;11.1265;11.3004;11.476;11.6534;11.8326;12.0135;12.1943;12.3752;12.5561;12.737;12.9133;13.0849;13.2519;13.4143;13.572;13.7359;13.9058;14.0818;14.2599;14.4401;14.6163;14.7885;14.9567;15.1249;15.2664;15.4069;15.5462;15.6845;15.8207;15.9814;16.1411;16.3026;16.4657;16.6315;16.8001;16.9715;17.1187;17.2613;17.3993;17.5326;17.6612;17.8093;17.9573;18.092;18.2241;18.3534;18.4801;18.6042;18.739;18.8737;19.0085;19.1417;19.2733;19.3976;19.5146;19.6242;19.7281;19.8263;19.9244;20.0196;20.1118;20.201;20.2872;20.3684;20.4473;20.5241;20.5988;20.6706;20.7416;20.812;20.8816;20.9505;21.0146;21.074;21.1287;21.1786;21.2238;21.2659;21.3049;21.3383;21.366;21.3882;21.4067;21.4213;21.4347;21.4468;21.4543;21.4584;21.4591;21.4564;21.4483;21.4382;21.4237;21.4049;21.3787;21.3473;21.3106;21.2709;21.2243;21.174;21.1198;21.0618;21","15;14.9108;14.7961;14.6763;14.543;14.3904;14.2271;14.0529;13.8752;13.6939;13.5147;13.3377;13.1629;12.9881;12.8133;12.6385;12.4637;12.2894;12.1156;11.9424;11.7697;11.5976;11.4255;11.2533;11.0797;10.9045;10.7278;10.5496;10.3699;10.1902;10.0104;9.83542;9.66511;9.49951;9.33504;9.17171;9.0048;8.83433;8.66029;8.49123;8.32714;8.16803;8.01389;7.86473;7.71676;7.56996;7.42436;7.27993;7.13669;6.99345;6.85129;6.71021;6.57021;6.42891;6.28631;6.14133;5.99398;5.85329;5.72163;5.5973;5.48027;5.37469;5.27153;5.16106;5.05694;4.95915;4.86358;4.77189;4.6938;4.6174;4.54256;4.46927;4.39587;4.32593;4.25947;4.19661;4.13735;4.08169;4.03047;3.98368;3.94133;3.90342;3.86995;3.83752;3.80615;3.77583;3.74657;3.71999;3.69506;3.67177;3.65011;3.63137;3.61389;3.59997;3.58959;3.58277;3.57823;3.57597;3.57682;3.58079;3.58786;3.59804;3.61134;3.62463;3.63793;3.65122;3.66452;3.6807;3.69976;3.72171;3.74654;3.77426;3.80526;3.83956;3.87715;3.91928;3.96597;4.01391;4.06311;4.11357;4.16403;4.20691;4.25222;4.29998;4.35016;4.40468;4.4711;4.53942;4.61198;4.68878;4.76793;4.84942;4.93325;5.00603;5.08236;5.16224;5.24568;5.33267;5.43427;5.53587;5.62986;5.72786;5.82989;5.93592;6.04598;6.16765;6.28933;6.41101;6.53593;6.66409;6.79367;6.92465;7.05705;7.18762;7.31636;7.4451;7.57472;7.70521;7.83658;7.96884;8.1051;8.2445;8.38704;8.53271;8.68838;8.85091;9.0203;9.19656;9.37967;9.56141;9.74178;9.92078;10.0984;10.2747;10.4581;10.6486;10.8358;11.0195;11.1999;11.3766;11.5499;11.7301;11.9173;12.1044;12.2844;12.4573;12.6232;12.7869;12.9557;13.1309;13.3124;13.4985;13.6842;13.8693;14.0527;14.2369;14.4237;14.6132;14.8053;15",0.808612,"0;0.0833333;0.916667"
